Year,State,HAI,Facility_ID,Facility_Name,County,Hospital_Category_RiskAdjustment,Hospital_Type,Infections_Reported,Infections_Predicted,Patient_Days,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,"On_Track_Toward_2020_Goal (0.70, 2018)",SIR_2015,Months,Notes,Facility_Type,On_Track,Met_2020_Goal,Year ,Facility_Name1,Facility_Name2,Facility_Name3,FACID1,FACID2,FACID3,Infection_Count,SIR ,SIR_95%_CI_Lower_Limit,SIR_95%_CI_Upper_Limit,Facility_ID1,Cases,Predicted_Cases,Hospital_Onset_Cases,Facility_Category
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,60829.0,0.86,0.14,2.84,No Difference,,,,,,,,,Providence Saint John's Health Center,,,,,,,,,,930000100.0,,2.33,2.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,66424.0,1.23,0.45,2.72,No Difference,,,,,,,,,Providence Saint Joseph Medical Center,,,,,,,,,,930000101.0,,4.07,5.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,55947.0,3.53,1.64,6.7,Higher,,,,,,,,,Providence Tarzana Medical Center,,,,,,,,,,930000091.0,,2.27,8.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Napa,,,,,27998.0,0.0,0.0,2.49,No Difference,,,,,,,,,Queen of the Valley Medical Center,,,,,,,,,,110000041.0,,1.21,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Diego,,,,,89037.0,0.66,0.17,1.79,No Difference,,,,,,,,,Rady Children's Hospital - San Diego,,,,,,,,,,80000023.0,,4.57,3.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Bernardino,,,,,46709.0,0.42,0.02,2.06,No Difference,,,,,,,,,Redlands Community Hospital,,,,,,,,,,240000046.0,,2.39,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Humboldt,,,,,6045.0,0.0,0.0,13.62,No Difference,,,,¥ See Data Dictionary,,,,,Redwood Memorial Hospital,,,,,,,,,,110000045.0,,0.27,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Santa Clara,,,,,71604.0,1.63,0.6,3.61,No Difference,,,,,,,,,Regional Medical Center of San Jose,,,,,,,,,,70000133.0,,3.07,5.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Yuba,,,,,53315.0,0.98,0.31,2.36,No Difference,,,,"* Hospitals reported combined data, see Data Dictionary",,,,,Rideout Memorial Hospital,,,,,,,,,,230000261.0,,4.09,4.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Kern,,,,,5358.0,,,,,,,,"Incomplete Reporter, see Data Dictionary",,,,,Ridgecrest Regional Hospital,,,,,,,,,,120000409.0,,,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Riverside,,,,,105586.0,1.71,0.75,3.38,No Difference,,,,,,,,,Riverside Community Hospital,,,,,,,,,,250000049.0,,4.1,7.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Riverside,,,,,77220.0,1.32,0.61,2.5,No Difference,,,,,,,,,Riverside County Regional Medical Center,,,,,,,,,,250000050.0,,6.08,8.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,152865.0,2.01,1.32,2.94,Higher,,,,,,,,,Ronald Reagan UCLA Medical Center,,,,,,,,,,930000162.0,,11.96,24.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Orange,,,,,51734.0,0.0,0.0,1.42,No Difference,,,,"* Hospitals reported combined data, see Data Dictionary",,,,,Saddleback Memorial Medical Center,,,,,,,,,,60000063.0,,2.11,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Fresno,,,,,92615.0,1.65,0.67,3.43,No Difference,,,,,,,,,Saint Agnes Medical Center,,,,,,,,,,40000126.0,,3.63,6.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,99517.0,0.98,0.31,2.37,No Difference,,,,,,,,,Saint Francis Medical Center,,,,,,,,,,930000128.0,,4.08,4.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Francisco,,,,,22115.0,2.14,0.26,7.72,No Difference,,,,¥ See Data Dictionary,,,,,Saint Francis Memorial Hospital,,,,,,,,,,220000029.0,,0.94,2.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Santa Clara,,,,,20076.0,0.0,0.0,2.21,No Difference,,,,,,,,,Saint Louise Regional Hospital,,,,,,,,,,70000635.0,,1.36,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,41681.0,0.74,0.12,2.44,No Difference,,,,,,,,,Saint Vincent Medical Center,,,,,,,,,,930000104.0,,2.71,2.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Monterey,,,,,39314.0,,,,,,,,"Incomplete Reporter, see Data Dictionary",,,,,Salinas Valley Memorial Hospital,,,,,,,,,,70000147.0,,,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Bernardino,,,,,57824.0,0.43,0.02,2.14,No Difference,,,,,,,,,San Antonio Regional Hospital,,,,,,,,,,240000053.0,,2.3,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,16349.0,1.29,0.03,7.17,No Difference,,,,¥ See Data Dictionary,,,,,San Dimas Community Hospital,,,,,,,,,,930000125.0,,0.78,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Francisco,,,,,86646.0,0.39,0.12,0.94,Lower,,,,,,,,,San Francisco General Hospital,,,,,,,,,,220000019.0,,10.3,4.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,48710.0,0.42,0.02,2.07,No Difference,,,,,,,,,San Gabriel Valley Medical Center,,,,,,,,,,930000041.0,,2.38,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Riverside,,,,,17359.0,0.0,0.0,3.89,No Difference,,,,¥ See Data Dictionary,,,,,San Gorgonio Memorial Hospital,,,,,,,,,,250000101.0,,0.95,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Kern,,,,,75530.0,1.41,0.45,3.39,No Difference,,,,,,,,,San Joaquin Community Hospital,,,,,,,,,,120000411.0,,2.85,4.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Joaquin,,,,,44793.0,1.93,0.61,4.66,No Difference,,,,,,,,,San Joaquin General Hospital,,,,,,,,,,30000135.0,,2.07,4.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Alameda,,,,,12584.0,1.18,0.03,6.59,No Difference,,,,¥ See Data Dictionary,,,,,San Leandro Hospital,,,,,,,,,,630013913.0,,0.85,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Mateo,,,,,12955.0,0.0,0.0,7.95,No Difference,,,,¥ See Data Dictionary,,,,,San Mateo Medical Center,,,,,,,,,,220000007.0,,0.46,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Contra Costa,,,,,19350.0,0.0,0.0,4.58,No Difference,,,,"¥ See Data Dictionary; * Hospitals reported combined data, see Data Dictionary",,,,,San Ramon Regional Medical Center,,,,,,,,,,140000704.0,,0.8,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Santa Barbara,,,,,85746.0,0.17,0.01,0.83,Lower,,,,"* Hospitals reported combined data, see Data Dictionary",,,,,Santa Barbara Cottage Hospital,,,,,,,,,,50000280.0,,5.98,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Santa Clara,,,,,141084.0,0.62,0.27,1.23,No Difference,,,,,,,,,Santa Clara Valley Medical Center,,,,,,,,,,70000149.0,,11.31,7.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,73441.0,0.21,0.01,1.03,No Difference,,,,,,,,,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,,,,,,,,,,930000049.0,,4.77,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Sonoma,,,,,67281.0,0.79,0.13,2.61,No Difference,,,,,,,,,Santa Rosa Memorial Hospital,,,,,,,,,,140001268.0,,2.53,2.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Santa Barbara,,,,,790.0,,,,,,,,,,,,,Santa Ynez Valley Cottage Hospital,,,,,,,,,,50000030.0,,0.03,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Diego,,,,,38971.0,0.6,0.03,2.96,No Difference,,,,,,,,,Scripps Green Hospital,,,,,,,,,,80000022.0,,1.67,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Diego,,,,,45855.0,1.1,0.18,3.63,No Difference,,,,,,,,,Scripps Memorial Hospital - Encinitas,,,,,,,,,,80000150.0,,1.82,2.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Diego,,,,,81185.0,0.97,0.25,2.65,No Difference,,,,,,,,,Scripps Memorial Hospital - La Jolla,,,,,,,,,,80000149.0,,3.08,3.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Diego,,,,,88841.0,0.53,0.17,1.28,No Difference,,,,,,,,,Scripps Mercy Hospital,,,,,,,,,,90000025.0,,7.53,4.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Diego,,,,,41597.0,1.11,0.19,3.66,No Difference,,,,,,,,,Scripps Mercy Hospital Chula Vista,,,,,,,,,,90000016.0,,1.8,2.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Mateo,,,,,23307.0,0.0,0.0,2.83,No Difference,,,,,,,,,Sequoia Hospital,,,,,,,,,,220000025.0,,1.06,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Mateo,,,,,30643.0,1.38,0.23,4.55,No Difference,,,,"* Hospitals reported combined data, see Data Dictionary",,,,,Seton Medical Center,,,,,,,,,,220000026.0,,1.45,2.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Diego,,,,,73189.0,0.74,0.13,2.46,No Difference,,,,,,,,,Sharp Chula Vista Medical Center,,,,,,,,,,90000021.0,,2.69,2.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Diego,,,,,5873.0,0.0,0.0,15.09,No Difference,,,,¥ See Data Dictionary,,,,,Sharp Coronado Hospital and Healthcare Center,,,,,,,,,,90000033.0,,0.24,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Diego,,,,,75875.0,0.0,0.0,1.09,No Difference,,,,,,,,,Sharp Mary Birch Hospital For Women And Newborns,,,,,,,,,,80001470.0,,2.75,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Diego,,,,,92536.0,0.87,0.32,1.93,No Difference,,,,,,,,,Sharp Memorial Hospital,,,,,,,,,,80000036.0,,5.73,5.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Shasta,,,,,32824.0,1.08,0.18,3.58,No Difference,,,,,,,,,Shasta Regional Medical Center,,,,,,,,,,230000016.0,,1.85,2.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,34065.0,0.49,0.02,2.4,No Difference,,,,,,,,,Sherman Oaks Hospital,,,,,,,,,,930000140.0,,2.06,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,88.0,,,,,,,,"Incomplete Reporter, see Data Dictionary",,,,,Shriners Hospitals for Children,,,,,,,,,,930000141.0,,,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Sacramento,,,,,6430.0,0.0,0.0,11.57,No Difference,,,,¥ See Data Dictionary,,,,,Shriners Hospitals for Children Northern California,,,,,,,,,,30001506.0,,0.32,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Nevada,,,,,20749.0,1.51,0.25,4.98,No Difference,,,,,,,,,Sierra Nevada Memorial Hospital,,,,,,,,,,230000262.0,,1.33,2.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Tulare,,,,,22216.0,0.0,0.0,4.29,No Difference,,,,¥ See Data Dictionary,,,,,Sierra View Medical Center,,,,,,,,,,120001464.0,,0.86,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Luis Obispo,,,,,22885.0,0.9,0.05,4.46,No Difference,,,,,,,,,Sierra Vista Regional Medical Center,,,,,,,,,,50000031.0,,1.11,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,11948.0,0.0,0.0,8.62,No Difference,,,,¥ See Data Dictionary,,,,,Silver Lake Medical Center,,,,,,,,,,930000035.0,,0.43,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Ventura,,,,,28836.0,0.84,0.04,4.12,No Difference,,,,,,,,,Simi Valley Hospital & Health Care Services,,,,,,,,,,50000455.0,,1.2,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Sonoma,,,,,29.0,,,,,,,,"Incomplete Reporter, see Data Dictionary",,,,,Sonoma Developmental Center,,,,,,,,,,150000050.0,,,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Sonoma,,,,,4288.0,0.0,0.0,15.04,No Difference,,,,¥ See Data Dictionary,,,,,Sonoma Valley Hospital,,,,,,,,,,110000056.0,,0.25,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Tuolumne,,,,,22023.0,0.0,0.0,4.29,No Difference,,,,"¥ See Data Dictionary; * Hospitals reported combined data, see Data Dictionary",,,,,Sonora Regional Medical Center,,,,,,,,,,30001799.0,,0.86,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Orange,,,,,13329.0,0.0,0.0,6.34,No Difference,,,,¥ See Data Dictionary,,,,,South Coast Global Medical Center,,,,,,,,,,60000021.0,,0.58,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,41262.0,,,,,,,,"Incomplete Reporter, see Data Dictionary",,,,,Southern California Hospital at Culver City,,,,,,,,,,930000015.0,,,4.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,13978.0,,,,,,,,"Incomplete Reporter, see Data Dictionary",,,,,Southern California Hospital at Hollywood,,,,,,,,,,930000064.0,,,6.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Inyo,,,,,0.0,,,,,,,,"Incomplete Reporter, see Data Dictionary",,,,,Southern Inyo Hospital,,,,,,,,,,240000102.0,,,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Riverside,,,,,29828.0,0.0,0.0,2.62,No Difference,,,,,,,,,"Southwest Healthcare System, Murrieta",,,,,,,,,,250000507.0,,1.15,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Riverside,,,,,32304.0,1.57,0.26,5.19,No Difference,,,,,,,,,"Southwest Healthcare System, Wildomar",,,,,,,,,,250000344.0,,1.27,2.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Ventura,,,,,14933.0,0.0,0.0,5.15,No Difference,,,,¥ See Data Dictionary,,,,,St Johns Pleasant Valley Hospital,,,,,,,,,,50000026.0,,0.72,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Ventura,,,,,47855.0,1.23,0.31,3.34,No Difference,,,,,,,,,St Johns Regional Medical Center,,,,,,,,,,50000035.0,,2.44,3.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Alameda,,,,,29533.0,0.73,0.04,3.59,No Difference,,,,,,,,,St Rose Hospital,,,,,,,,,,140000041.0,,1.37,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Bernardino,,,,,70218.0,0.61,0.26,1.2,No Difference,,,,,,,,,St. Bernardine Medical Center,,,,,,,,,,240000103.0,,11.58,7.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Tehama,,,,,9043.0,3.09,0.08,17.2,No Difference,,,,¥ See Data Dictionary,,,,,St. Elizabeth Community Hospital,,,,,,,,,,230000020.0,,0.32,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Napa,,,,,16632.0,0.0,0.0,5.15,No Difference,,,,¥ See Data Dictionary,,,,,St. Helena Hospital,,,,,,,,,,110000058.0,,0.72,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Lake,,,,,5423.0,0.0,0.0,5.72,No Difference,,,,¥ See Data Dictionary,,,,,St. Helena Hospital - Clearlake,,,,,,,,,,110000044.0,,0.65,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Humboldt,,,,,29641.0,3.26,1.19,7.22,Higher,,,,,,,,,"St. Joseph Hospital, Eureka",,,,,,,,,,110000067.0,,1.54,5.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Orange,,,,,86390.0,0.38,0.06,1.27,No Difference,,,,,,,,,"St. Joseph Hospital, Orange",,,,,,,,,,60000067.0,,5.21,2.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Joaquin,,,,,83112.0,1.54,0.57,3.42,No Difference,,,,,,,,,St. Joseph's Medical Center Of Stockton,,,,,,,,,,30000143.0,,3.24,5.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Orange,,,,,67207.0,1.12,0.29,3.05,No Difference,,,,,,,,,St. Jude Medical Center,,,,,,,,,,60000068.0,,2.68,3.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Bernardino,,,,,64508.0,0.29,0.02,1.45,No Difference,,,,,,,,,"St. Mary Medical Center, Apple Valley",,,,,,,,,,240000104.0,,3.4,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Los Angeles,,,,,51653.0,0.96,0.16,3.17,No Difference,,,,,,,,,"St. Mary Medical Center, Long Beach",,,,,,,,,,930000103.0,,2.09,2.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Francisco,,,,,24472.0,0.0,0.0,1.69,No Difference,,,,,,,,,St. Mary's Medical Center,,,,,,,,,,220000030.0,,1.77,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Santa Clara,,,,,150925.0,0.85,0.45,1.48,No Difference,,,,,,,,,Stanford Health Care,,,,,,,,,,70001357.0,,12.93,11.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Stanislaus,,,,,1366.0,,,,,,,,,,,,,Stanislaus Surgical Hospital,,,,,,,,,,30001661.0,,0.05,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Modoc,,,,,0.0,,,,,,,,"Incomplete Reporter, see Data Dictionary",,,,,Surprise Valley Community Hospital,,,,,,,,,,230000021.0,,,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Amador,,,,,9188.0,2.29,0.06,12.78,No Difference,,,,¥ See Data Dictionary,,,,,Sutter Amador Hospital,,,,,,,,,,30000108.0,,0.44,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Placer,,,,,11232.0,0.0,0.0,2.49,No Difference,,,,,,,,,Sutter Auburn Faith Hospital,,,,,,,,,,30000109.0,,1.2,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Del Norte,,,,,6802.0,4.1,0.1,22.86,No Difference,,,,¥ See Data Dictionary,,,,,Sutter Coast Hospital,,,,,,,,,,110000049.0,,0.24,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Yolo,,,,,12073.0,0.0,0.0,5.54,No Difference,,,,¥ See Data Dictionary,,,,,Sutter Davis Hospital,,,,,,,,,,30000149.0,,0.67,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Contra Costa,,,,,32135.0,0.68,0.03,3.36,No Difference,,,,,,,,,Sutter Delta Medical Center,,,,,,,,,,140000016.0,,1.47,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Lake,,,,,6933.0,0.0,0.0,9.76,No Difference,,,,¥ See Data Dictionary,,,,,Sutter Lakeside Hospital,,,,,,,,,,110000019.0,,0.38,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Santa Cruz,,,,,5917.0,0.0,0.0,17.4,No Difference,,,,¥ See Data Dictionary,,,,,Sutter Maternity & Surgery Center of Santa Cruz,,,,,,,,,,70000959.0,,0.21,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Sacramento,,,,,135854.0,0.58,0.21,1.29,No Difference,,,,,,,,,"Sutter Medical Center, Sacramento",,,,,,,,,,30000151.0,,8.62,5.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Placer,,,,,74346.0,1.03,0.33,2.49,No Difference,,,,,,,,,Sutter Roseville Medical Center,,,,,,,,,,30000134.0,,3.87,4.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Sonoma,,,,,22436.0,0.0,0.0,4.24,No Difference,,,,¥ See Data Dictionary,,,,,Sutter Santa Rosa Regional Hospital,,,,,,,,,,110000007.0,,0.87,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Solano,,,,,18082.0,1.25,0.03,6.97,No Difference,,,,¥ See Data Dictionary,,,,,Sutter Solano Medical Center,,,,,,,,,,110000068.0,,0.8,1.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,Sutter,,,,,1354.0,,,,,,,,"Incomplete Reporter, see Data Dictionary",,,,,Sutter Surgical Hospital - North Valley,,,,,,,,,,630011844.0,,,0.0,
2015,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),,,San Joaquin,,,,,12121.0,0.0,0.0,6.58,No Difference,,,,¥ See Data Dictionary,,,,,Sutter Tracy Community Hospital,,,,,,,,,,30000141.0,,0.56,0.0,
